area,year,average_rain_fall_mm_per_year,avg_temp,pesticide_tonnes,item_y,yield_hg/ha
Brazil,2004,1761.0,17.88,214725.0,Sweet potatoes,114957
Brazil,2004,1761.0,17.88,214725.0,Wheat,20728
Brazil,2004,1761.0,17.88,214725.0,Yams,92345
Brazil,2004,1761.0,17.88,214725.0,Cassava,136343
Brazil,2004,1761.0,17.88,214725.0,Maize,33671
Brazil,2004,1761.0,17.88,214725.0,Potatoes,213525
Brazil,2004,1761.0,17.88,214725.0,"Rice, paddy",35565
Brazil,2004,1761.0,17.88,214725.0,Sorghum,23187
Brazil,2004,1761.0,17.88,214725.0,Soybeans,23005
Brazil,2004,1761.0,17.88,214725.0,Sweet potatoes,114957
Brazil,2004,1761.0,17.88,214725.0,Wheat,20728
Brazil,2004,1761.0,17.88,214725.0,Yams,92345
Brazil,2004,1761.0,27.72,214725.0,Cassava,136343
Brazil,2004,1761.0,27.72,214725.0,Maize,33671
Brazil,2004,1761.0,27.72,214725.0,Potatoes,213525
Brazil,2004,1761.0,27.72,214725.0,"Rice, paddy",35565
Brazil,2004,1761.0,27.72,214725.0,Sorghum,23187
Brazil,2004,1761.0,27.72,214725.0,Soybeans,23005
Brazil,2004,1761.0,27.72,214725.0,Sweet potatoes,114957
Brazil,2004,1761.0,27.72,214725.0,Wheat,20728
Brazil,2004,1761.0,27.72,214725.0,Yams,92345
Brazil,2004,1761.0,20.05,214725.0,Cassava,136343
Brazil,2004,1761.0,20.05,214725.0,Maize,33671
Brazil,2004,1761.0,20.05,214725.0,Potatoes,213525
Brazil,2004,1761.0,20.05,214725.0,"Rice, paddy",35565
Brazil,2004,1761.0,20.05,214725.0,Sorghum,23187
Brazil,2004,1761.0,20.05,214725.0,Soybeans,23005
Brazil,2004,1761.0,20.05,214725.0,Sweet potatoes,114957
Brazil,2004,1761.0,20.05,214725.0,Wheat,20728
Brazil,2004,1761.0,20.05,214725.0,Yams,92345
Brazil,2004,1761.0,27.24,214725.0,Cassava,136343
Brazil,2004,1761.0,27.24,214725.0,Maize,33671
Brazil,2004,1761.0,27.24,214725.0,Potatoes,213525
Brazil,2004,1761.0,27.24,214725.0,"Rice, paddy",35565
Brazil,2004,1761.0,27.24,214725.0,Sorghum,23187
Brazil,2004,1761.0,27.24,214725.0,Soybeans,23005
Brazil,2004,1761.0,27.24,214725.0,Sweet potatoes,114957
Brazil,2004,1761.0,27.24,214725.0,Wheat,20728
Brazil,2004,1761.0,27.24,214725.0,Yams,92345
Brazil,2004,1761.0,18.75,214725.0,Cassava,136343
Brazil,2004,1761.0,18.75,214725.0,Maize,33671
Brazil,2004,1761.0,18.75,214725.0,Potatoes,213525
Brazil,2004,1761.0,18.75,214725.0,"Rice, paddy",35565
Brazil,2004,1761.0,18.75,214725.0,Sorghum,23187
Brazil,2004,1761.0,18.75,214725.0,Soybeans,23005
Brazil,2004,1761.0,18.75,214725.0,Sweet potatoes,114957
Brazil,2004,1761.0,18.75,214725.0,Wheat,20728
Brazil,2004,1761.0,18.75,214725.0,Yams,92345
Brazil,2004,1761.0,25.94,214725.0,Cassava,136343
Brazil,2004,1761.0,25.94,214725.0,Maize,33671
Brazil,2004,1761.0,25.94,214725.0,Potatoes,213525
Brazil,2004,1761.0,25.94,214725.0,"Rice, paddy",35565
Brazil,2004,1761.0,25.94,214725.0,Sorghum,23187
Brazil,2004,1761.0,25.94,214725.0,Soybeans,23005
Brazil,2004,1761.0,25.94,214725.0,Sweet potatoes,114957
Brazil,2004,1761.0,25.94,214725.0,Wheat,20728
Brazil,2004,1761.0,25.94,214725.0,Yams,92345
Brazil,2004,1761.0,24.24,214725.0,Cassava,136343
Brazil,2004,1761.0,24.24,214725.0,Maize,33671
Brazil,2004,1761.0,24.24,214725.0,Potatoes,213525
Brazil,2004,1761.0,24.24,214725.0,"Rice, paddy",35565
Brazil,2004,1761.0,24.24,214725.0,Sorghum,23187
Brazil,2004,1761.0,24.24,214725.0,Soybeans,23005
Brazil,2004,1761.0,24.24,214725.0,Sweet potatoes,114957
Brazil,2004,1761.0,24.24,214725.0,Wheat,20728
Brazil,2004,1761.0,24.24,214725.0,Yams,92345
Brazil,2004,1761.0,25.37,214725.0,Cassava,136343
Brazil,2004,1761.0,25.37,214725.0,Maize,33671
Brazil,2004,1761.0,25.37,214725.0,Potatoes,213525
Brazil,2004,1761.0,25.37,214725.0,"Rice, paddy",35565
Brazil,2004,1761.0,25.37,214725.0,Sorghum,23187
Brazil,2004,1761.0,25.37,214725.0,Soybeans,23005
Brazil,2004,1761.0,25.37,214725.0,Sweet potatoes,114957
Brazil,2004,1761.0,25.37,214725.0,Wheat,20728
Brazil,2004,1761.0,25.37,214725.0,Yams,92345
Brazil,2005,1761.0,22.05,232232.0,Cassava,136059
Brazil,2005,1761.0,22.05,232232.0,Maize,30403
Brazil,2005,1761.0,22.05,232232.0,Potatoes,220095
Brazil,2005,1761.0,22.05,232232.0,"Rice, paddy",33691
Brazil,2005,1761.0,22.05,232232.0,Sorghum,19296
Brazil,2005,1761.0,22.05,232232.0,Soybeans,22303
Brazil,2005,1761.0,22.05,232232.0,Sweet potatoes,113360
Brazil,2005,1761.0,22.05,232232.0,Wheat,19735
Brazil,2005,1761.0,22.05,232232.0,Yams,92462
Brazil,2005,1761.0,20.78,232232.0,Cassava,136059
Brazil,2005,1761.0,20.78,232232.0,Maize,30403
Brazil,2005,1761.0,20.78,232232.0,Potatoes,220095
Brazil,2005,1761.0,20.78,232232.0,"Rice, paddy",33691
Brazil,2005,1761.0,20.78,232232.0,Sorghum,19296
Brazil,2005,1761.0,20.78,232232.0,Soybeans,22303
Brazil,2005,1761.0,20.78,232232.0,Sweet potatoes,113360
Brazil,2005,1761.0,20.78,232232.0,Wheat,19735
Brazil,2005,1761.0,20.78,232232.0,Yams,92462
Brazil,2005,1761.0,18.53,232232.0,Cassava,136059
Brazil,2005,1761.0,18.53,232232.0,Maize,30403
Brazil,2005,1761.0,18.53,232232.0,Potatoes,220095
Brazil,2005,1761.0,18.53,232232.0,"Rice, paddy",33691
Brazil,2005,1761.0,18.53,232232.0,Sorghum,19296
Brazil,2005,1761.0,18.53,232232.0,Soybeans,22303
Brazil,2005,1761.0,18.53,232232.0,Sweet potatoes,113360
Brazil,2005,1761.0,18.53,232232.0,Wheat,19735
Brazil,2005,1761.0,18.53,232232.0,Yams,92462
Brazil,2005,1761.0,18.53,232232.0,Cassava,136059
Brazil,2005,1761.0,18.53,232232.0,Maize,30403
Brazil,2005,1761.0,18.53,232232.0,Potatoes,220095
Brazil,2005,1761.0,18.53,232232.0,"Rice, paddy",33691
Brazil,2005,1761.0,18.53,232232.0,Sorghum,19296
Brazil,2005,1761.0,18.53,232232.0,Soybeans,22303
Brazil,2005,1761.0,18.53,232232.0,Sweet potatoes,113360
Brazil,2005,1761.0,18.53,232232.0,Wheat,19735
Brazil,2005,1761.0,18.53,232232.0,Yams,92462
Brazil,2005,1761.0,28.17,232232.0,Cassava,136059
Brazil,2005,1761.0,28.17,232232.0,Maize,30403
Brazil,2005,1761.0,28.17,232232.0,Potatoes,220095
Brazil,2005,1761.0,28.17,232232.0,"Rice, paddy",33691
Brazil,2005,1761.0,28.17,232232.0,Sorghum,19296
Brazil,2005,1761.0,28.17,232232.0,Soybeans,22303
Brazil,2005,1761.0,28.17,232232.0,Sweet potatoes,113360
Brazil,2005,1761.0,28.17,232232.0,Wheat,19735
Brazil,2005,1761.0,28.17,232232.0,Yams,92462
Brazil,2005,1761.0,20.78,232232.0,Cassava,136059
Brazil,2005,1761.0,20.78,232232.0,Maize,30403
Brazil,2005,1761.0,20.78,232232.0,Potatoes,220095
Brazil,2005,1761.0,20.78,232232.0,"Rice, paddy",33691
Brazil,2005,1761.0,20.78,232232.0,Sorghum,19296
Brazil,2005,1761.0,20.78,232232.0,Soybeans,22303
Brazil,2005,1761.0,20.78,232232.0,Sweet potatoes,113360
Brazil,2005,1761.0,20.78,232232.0,Wheat,19735
Brazil,2005,1761.0,20.78,232232.0,Yams,92462
Brazil,2005,1761.0,27.6,232232.0,Cassava,136059
Brazil,2005,1761.0,27.6,232232.0,Maize,30403
Brazil,2005,1761.0,27.6,232232.0,Potatoes,220095
Brazil,2005,1761.0,27.6,232232.0,"Rice, paddy",33691
Brazil,2005,1761.0,27.6,232232.0,Sorghum,19296
Brazil,2005,1761.0,27.6,232232.0,Soybeans,22303
Brazil,2005,1761.0,27.6,232232.0,Sweet potatoes,113360
Brazil,2005,1761.0,27.6,232232.0,Wheat,19735
Brazil,2005,1761.0,27.6,232232.0,Yams,92462
Brazil,2005,1761.0,19.42,232232.0,Cassava,136059
Brazil,2005,1761.0,19.42,232232.0,Maize,30403
Brazil,2005,1761.0,19.42,232232.0,Potatoes,220095
Brazil,2005,1761.0,19.42,232232.0,"Rice, paddy",33691
Brazil,2005,1761.0,19.42,232232.0,Sorghum,19296
Brazil,2005,1761.0,19.42,232232.0,Soybeans,22303
Brazil,2005,1761.0,19.42,232232.0,Sweet potatoes,113360
Brazil,2005,1761.0,19.42,232232.0,Wheat,19735
Brazil,2005,1761.0,19.42,232232.0,Yams,92462
Brazil,2005,1761.0,26.27,232232.0,Cassava,136059
Brazil,2005,1761.0,26.27,232232.0,Maize,30403
Brazil,2005,1761.0,26.27,232232.0,Potatoes,220095
Brazil,2005,1761.0,26.27,232232.0,"Rice, paddy",33691
Brazil,2005,1761.0,26.27,232232.0,Sorghum,19296
Brazil,2005,1761.0,26.27,232232.0,Soybeans,22303
Brazil,2005,1761.0,26.27,232232.0,Sweet potatoes,113360
Brazil,2005,1761.0,26.27,232232.0,Wheat,19735
Brazil,2005,1761.0,26.27,232232.0,Yams,92462
Brazil,2005,1761.0,24.79,232232.0,Cassava,136059
Brazil,2005,1761.0,24.79,232232.0,Maize,30403
Brazil,2005,1761.0,24.79,232232.0,Potatoes,220095
Brazil,2005,1761.0,24.79,232232.0,"Rice, paddy",33691
Brazil,2005,1761.0,24.79,232232.0,Sorghum,19296
Brazil,2005,1761.0,24.79,232232.0,Soybeans,22303
Brazil,2005,1761.0,24.79,232232.0,Sweet potatoes,113360
Brazil,2005,1761.0,24.79,232232.0,Wheat,19735
Brazil,2005,1761.0,24.79,232232.0,Yams,92462
Brazil,2005,1761.0,25.7,232232.0,Cassava,136059
Brazil,2005,1761.0,25.7,232232.0,Maize,30403
Brazil,2005,1761.0,25.7,232232.0,Potatoes,220095
Brazil,2005,1761.0,25.7,232232.0,"Rice, paddy",33691
Brazil,2005,1761.0,25.7,232232.0,Sorghum,19296
Brazil,2005,1761.0,25.7,232232.0,Soybeans,22303
Brazil,2005,1761.0,25.7,232232.0,Sweet potatoes,113360
Brazil,2005,1761.0,25.7,232232.0,Wheat,19735
Brazil,2005,1761.0,25.7,232232.0,Yams,92462
Brazil,2006,1761.0,21.82,238716.0,Cassava,140463
Brazil,2006,1761.0,21.82,238716.0,Maize,33823
Brazil,2006,1761.0,21.82,238716.0,Potatoes,223802
Brazil,2006,1761.0,21.82,238716.0,"Rice, paddy",38798
Brazil,2006,1761.0,21.82,238716.0,Sorghum,22223
Brazil,2006,1761.0,21.82,238716.0,Soybeans,23796
Brazil,2006,1761.0,21.82,238716.0,Sweet potatoes,116902
Brazil,2006,1761.0,21.82,238716.0,Wheat,15927
Brazil,2006,1761.0,21.82,238716.0,Yams,92308
Brazil,2006,1761.0,20.6,238716.0,Cassava,140463
Brazil,2006,1761.0,20.6,238716.0,Maize,33823
Brazil,2006,1761.0,20.6,238716.0,Potatoes,223802
Brazil,2006,1761.0,20.6,238716.0,"Rice, paddy",38798
Brazil,2006,1761.0,20.6,238716.0,Sorghum,22223
Brazil,2006,1761.0,20.6,238716.0,Soybeans,23796
Brazil,2006,1761.0,20.6,238716.0,Sweet potatoes,116902
Brazil,2006,1761.0,20.6,238716.0,Wheat,15927
Brazil,2006,1761.0,20.6,238716.0,Yams,92308
Brazil,2006,1761.0,18.47,238716.0,Cassava,140463
Brazil,2006,1761.0,18.47,238716.0,Maize,33823
Brazil,2006,1761.0,18.47,238716.0,Potatoes,223802
Brazil,2006,1761.0,18.47,238716.0,"Rice, paddy",38798
Brazil,2006,1761.0,18.47,238716.0,Sorghum,22223
Brazil,2006,1761.0,18.47,238716.0,Soybeans,23796
Brazil,2006,1761.0,18.47,238716.0,Sweet potatoes,116902
Brazil,2006,1761.0,18.47,238716.0,Wheat,15927
Brazil,2006,1761.0,18.47,238716.0,Yams,92308
Brazil,2006,1761.0,18.47,238716.0,Cassava,140463
Brazil,2006,1761.0,18.47,238716.0,Maize,33823
Brazil,2006,1761.0,18.47,238716.0,Potatoes,223802
Brazil,2006,1761.0,18.47,238716.0,"Rice, paddy",38798
Brazil,2006,1761.0,18.47,238716.0,Sorghum,22223
Brazil,2006,1761.0,18.47,238716.0,Soybeans,23796
Brazil,2006,1761.0,18.47,238716.0,Sweet potatoes,116902
Brazil,2006,1761.0,18.47,238716.0,Wheat,15927
Brazil,2006,1761.0,18.47,238716.0,Yams,92308
Brazil,2006,1761.0,27.76,238716.0,Cassava,140463
Brazil,2006,1761.0,27.76,238716.0,Maize,33823
Brazil,2006,1761.0,27.76,238716.0,Potatoes,223802
Brazil,2006,1761.0,27.76,238716.0,"Rice, paddy",38798
Brazil,2006,1761.0,27.76,238716.0,Sorghum,22223
Brazil,2006,1761.0,27.76,238716.0,Soybeans,23796
Brazil,2006,1761.0,27.76,238716.0,Sweet potatoes,116902
Brazil,2006,1761.0,27.76,238716.0,Wheat,15927
Brazil,2006,1761.0,27.76,238716.0,Yams,92308
Brazil,2006,1761.0,20.6,238716.0,Cassava,140463
Brazil,2006,1761.0,20.6,238716.0,Maize,33823
Brazil,2006,1761.0,20.6,238716.0,Potatoes,223802
Brazil,2006,1761.0,20.6,238716.0,"Rice, paddy",38798
Brazil,2006,1761.0,20.6,238716.0,Sorghum,22223
Brazil,2006,1761.0,20.6,238716.0,Soybeans,23796
Brazil,2006,1761.0,20.6,238716.0,Sweet potatoes,116902
Brazil,2006,1761.0,20.6,238716.0,Wheat,15927
Brazil,2006,1761.0,20.6,238716.0,Yams,92308
Brazil,2006,1761.0,27.34,238716.0,Cassava,140463
Brazil,2006,1761.0,27.34,238716.0,Maize,33823
Brazil,2006,1761.0,27.34,238716.0,Potatoes,223802
Brazil,2006,1761.0,27.34,238716.0,"Rice, paddy",38798
Brazil,2006,1761.0,27.34,238716.0,Sorghum,22223
Brazil,2006,1761.0,27.34,238716.0,Soybeans,23796
Brazil,2006,1761.0,27.34,238716.0,Sweet potatoes,116902
Brazil,2006,1761.0,27.34,238716.0,Wheat,15927
Brazil,2006,1761.0,27.34,238716.0,Yams,92308
Brazil,2006,1761.0,19.35,238716.0,Cassava,140463
Brazil,2006,1761.0,19.35,238716.0,Maize,33823
Brazil,2006,1761.0,19.35,238716.0,Potatoes,223802
Brazil,2006,1761.0,19.35,238716.0,"Rice, paddy",38798
Brazil,2006,1761.0,19.35,238716.0,Sorghum,22223
Brazil,2006,1761.0,19.35,238716.0,Soybeans,23796
Brazil,2006,1761.0,19.35,238716.0,Sweet potatoes,116902
Brazil,2006,1761.0,19.35,238716.0,Wheat,15927
Brazil,2006,1761.0,19.35,238716.0,Yams,92308
Brazil,2006,1761.0,26.26,238716.0,Cassava,140463
Brazil,2006,1761.0,26.26,238716.0,Maize,33823
Brazil,2006,1761.0,26.26,238716.0,Potatoes,223802
Brazil,2006,1761.0,26.26,238716.0,"Rice, paddy",38798
Brazil,2006,1761.0,26.26,238716.0,Sorghum,22223
Brazil,2006,1761.0,26.26,238716.0,Soybeans,23796
Brazil,2006,1761.0,26.26,238716.0,Sweet potatoes,116902
Brazil,2006,1761.0,26.26,238716.0,Wheat,15927
Brazil,2006,1761.0,26.26,238716.0,Yams,92308
Brazil,2006,1761.0,24.57,238716.0,Cassava,140463
Brazil,2006,1761.0,24.57,238716.0,Maize,33823
Brazil,2006,1761.0,24.57,238716.0,Potatoes,223802
Brazil,2006,1761.0,24.57,238716.0,"Rice, paddy",38798
Brazil,2006,1761.0,24.57,238716.0,Sorghum,22223
Brazil,2006,1761.0,24.57,238716.0,Soybeans,23796
Brazil,2006,1761.0,24.57,238716.0,Sweet potatoes,116902
Brazil,2006,1761.0,24.57,238716.0,Wheat,15927
Brazil,2006,1761.0,24.57,238716.0,Yams,92308
Brazil,2006,1761.0,25.41,238716.0,Cassava,140463
Brazil,2006,1761.0,25.41,238716.0,Maize,33823
Brazil,2006,1761.0,25.41,238716.0,Potatoes,223802
Brazil,2006,1761.0,25.41,238716.0,"Rice, paddy",38798
Brazil,2006,1761.0,25.41,238716.0,Sorghum,22223
Brazil,2006,1761.0,25.41,238716.0,Soybeans,23796
Brazil,2006,1761.0,25.41,238716.0,Sweet potatoes,116902
Brazil,2006,1761.0,25.41,238716.0,Wheat,15927
Brazil,2006,1761.0,25.41,238716.0,Yams,92308
Brazil,2007,1761.0,22.19,304031.0,Cassava,140099
Brazil,2007,1761.0,22.19,304031.0,Maize,37852
Brazil,2007,1761.0,22.19,304031.0,Potatoes,240356
Brazil,2007,1761.0,22.19,304031.0,"Rice, paddy",38260
Brazil,2007,1761.0,22.19,304031.0,Sorghum,21731
Brazil,2007,1761.0,22.19,304031.0,Soybeans,28133
Brazil,2007,1761.0,22.19,304031.0,Sweet potatoes,120680
Brazil,2007,1761.0,22.19,304031.0,Wheat,22199
Brazil,2007,1761.0,22.19,304031.0,Yams,92593
Brazil,2007,1761.0,20.93,304031.0,Cassava,140099
Brazil,2007,1761.0,20.93,304031.0,Maize,37852
Brazil,2007,1761.0,20.93,304031.0,Potatoes,240356
Brazil,2007,1761.0,20.93,304031.0,"Rice, paddy",38260
Brazil,2007,1761.0,20.93,304031.0,Sorghum,21731
Brazil,2007,1761.0,20.93,304031.0,Soybeans,28133
Brazil,2007,1761.0,20.93,304031.0,Sweet potatoes,120680
Brazil,2007,1761.0,20.93,304031.0,Wheat,22199
Brazil,2007,1761.0,20.93,304031.0,Yams,92593
Brazil,2007,1761.0,18.66,304031.0,Cassava,140099
Brazil,2007,1761.0,18.66,304031.0,Maize,37852
Brazil,2007,1761.0,18.66,304031.0,Potatoes,240356
Brazil,2007,1761.0,18.66,304031.0,"Rice, paddy",38260
Brazil,2007,1761.0,18.66,304031.0,Sorghum,21731
Brazil,2007,1761.0,18.66,304031.0,Soybeans,28133
Brazil,2007,1761.0,18.66,304031.0,Sweet potatoes,120680
Brazil,2007,1761.0,18.66,304031.0,Wheat,22199
Brazil,2007,1761.0,18.66,304031.0,Yams,92593
Brazil,2007,1761.0,18.66,304031.0,Cassava,140099
Brazil,2007,1761.0,18.66,304031.0,Maize,37852
Brazil,2007,1761.0,18.66,304031.0,Potatoes,240356
Brazil,2007,1761.0,18.66,304031.0,"Rice, paddy",38260
Brazil,2007,1761.0,18.66,304031.0,Sorghum,21731
Brazil,2007,1761.0,18.66,304031.0,Soybeans,28133
Brazil,2007,1761.0,18.66,304031.0,Sweet potatoes,120680
Brazil,2007,1761.0,18.66,304031.0,Wheat,22199
Brazil,2007,1761.0,18.66,304031.0,Yams,92593
Brazil,2007,1761.0,27.92,304031.0,Cassava,140099
Brazil,2007,1761.0,27.92,304031.0,Maize,37852
Brazil,2007,1761.0,27.92,304031.0,Potatoes,240356
Brazil,2007,1761.0,27.92,304031.0,"Rice, paddy",38260
Brazil,2007,1761.0,27.92,304031.0,Sorghum,21731
Brazil,2007,1761.0,27.92,304031.0,Soybeans,28133
Brazil,2007,1761.0,27.92,304031.0,Sweet potatoes,120680
Brazil,2007,1761.0,27.92,304031.0,Wheat,22199
Brazil,2007,1761.0,27.92,304031.0,Yams,92593
Brazil,2007,1761.0,20.93,304031.0,Cassava,140099
Brazil,2007,1761.0,20.93,304031.0,Maize,37852
Brazil,2007,1761.0,20.93,304031.0,Potatoes,240356
Brazil,2007,1761.0,20.93,304031.0,"Rice, paddy",38260
Brazil,2007,1761.0,20.93,304031.0,Sorghum,21731
Brazil,2007,1761.0,20.93,304031.0,Soybeans,28133
Brazil,2007,1761.0,20.93,304031.0,Sweet potatoes,120680
Brazil,2007,1761.0,20.93,304031.0,Wheat,22199
Brazil,2007,1761.0,20.93,304031.0,Yams,92593
Brazil,2007,1761.0,27.32,304031.0,Cassava,140099
Brazil,2007,1761.0,27.32,304031.0,Maize,37852
Brazil,2007,1761.0,27.32,304031.0,Potatoes,240356
Brazil,2007,1761.0,27.32,304031.0,"Rice, paddy",38260
Brazil,2007,1761.0,27.32,304031.0,Sorghum,21731
Brazil,2007,1761.0,27.32,304031.0,Soybeans,28133
Brazil,2007,1761.0,27.32,304031.0,Sweet potatoes,120680
Brazil,2007,1761.0,27.32,304031.0,Wheat,22199
Brazil,2007,1761.0,27.32,304031.0,Yams,92593
Brazil,2007,1761.0,19.05,304031.0,Cassava,140099
Brazil,2007,1761.0,19.05,304031.0,Maize,37852
Brazil,2007,1761.0,19.05,304031.0,Potatoes,240356
Brazil,2007,1761.0,19.05,304031.0,"Rice, paddy",38260
Brazil,2007,1761.0,19.05,304031.0,Sorghum,21731
Brazil,2007,1761.0,19.05,304031.0,Soybeans,28133
Brazil,2007,1761.0,19.05,304031.0,Sweet potatoes,120680
Brazil,2007,1761.0,19.05,304031.0,Wheat,22199
Brazil,2007,1761.0,19.05,304031.0,Yams,92593
Brazil,2007,1761.0,25.95,304031.0,Cassava,140099
Brazil,2007,1761.0,25.95,304031.0,Maize,37852
Brazil,2007,1761.0,25.95,304031.0,Potatoes,240356
Brazil,2007,1761.0,25.95,304031.0,"Rice, paddy",38260
Brazil,2007,1761.0,25.95,304031.0,Sorghum,21731
Brazil,2007,1761.0,25.95,304031.0,Soybeans,28133
Brazil,2007,1761.0,25.95,304031.0,Sweet potatoes,120680
Brazil,2007,1761.0,25.95,304031.0,Wheat,22199
Brazil,2007,1761.0,25.95,304031.0,Yams,92593
Brazil,2007,1761.0,24.78,304031.0,Cassava,140099
Brazil,2007,1761.0,24.78,304031.0,Maize,37852
Brazil,2007,1761.0,24.78,304031.0,Potatoes,240356
Brazil,2007,1761.0,24.78,304031.0,"Rice, paddy",38260
Brazil,2007,1761.0,24.78,304031.0,Sorghum,21731
Brazil,2007,1761.0,24.78,304031.0,Soybeans,28133
Brazil,2007,1761.0,24.78,304031.0,Sweet potatoes,120680
Brazil,2007,1761.0,24.78,304031.0,Wheat,22199
Brazil,2007,1761.0,24.78,304031.0,Yams,92593
Brazil,2007,1761.0,25.44,304031.0,Cassava,140099
Brazil,2007,1761.0,25.44,304031.0,Maize,37852
Brazil,2007,1761.0,25.44,304031.0,Potatoes,240356
Brazil,2007,1761.0,25.44,304031.0,"Rice, paddy",38260
Brazil,2007,1761.0,25.44,304031.0,Sorghum,21731
Brazil,2007,1761.0,25.44,304031.0,Soybeans,28133
Brazil,2007,1761.0,25.44,304031.0,Sweet potatoes,120680
Brazil,2007,1761.0,25.44,304031.0,Wheat,22199
Brazil,2007,1761.0,25.44,304031.0,Yams,92593
Brazil,2008,1761.0,21.86,312637.0,Cassava,141371
Brazil,2008,1761.0,21.86,312637.0,Maize,40800
Brazil,2008,1761.0,21.86,312637.0,Potatoes,253729
Brazil,2008,1761.0,21.86,312637.0,"Rice, paddy",42311
Brazil,2008,1761.0,21.86,312637.0,Sorghum,24105
Brazil,2008,1761.0,21.86,312637.0,Soybeans,28162
Brazil,2008,1761.0,21.86,312637.0,Sweet potatoes,120398
Brazil,2008,1761.0,21.86,312637.0,Wheat,25497
Brazil,2008,1761.0,21.86,312637.0,Yams,93753
Brazil,2008,1761.0,20.22,312637.0,Cassava,141371
Brazil,2008,1761.0,20.22,312637.0,Maize,40800
Brazil,2008,1761.0,20.22,312637.0,Potatoes,253729
Brazil,2008,1761.0,20.22,312637.0,"Rice, paddy",42311
Brazil,2008,1761.0,20.22,312637.0,Sorghum,24105
Brazil,2008,1761.0,20.22,312637.0,Soybeans,28162
Brazil,2008,1761.0,20.22,312637.0,Sweet potatoes,120398
Brazil,2008,1761.0,20.22,312637.0,Wheat,25497
Brazil,2008,1761.0,20.22,312637.0,Yams,93753
Brazil,2008,1761.0,17.88,312637.0,Cassava,141371
Brazil,2008,1761.0,17.88,312637.0,Maize,40800
Brazil,2008,1761.0,17.88,312637.0,Potatoes,253729
Brazil,2008,1761.0,17.88,312637.0,"Rice, paddy",42311
Brazil,2008,1761.0,17.88,312637.0,Sorghum,24105
Brazil,2008,1761.0,17.88,312637.0,Soybeans,28162
Brazil,2008,1761.0,17.88,312637.0,Sweet potatoes,120398
Brazil,2008,1761.0,17.88,312637.0,Wheat,25497
Brazil,2008,1761.0,17.88,312637.0,Yams,93753
Brazil,2008,1761.0,17.88,312637.0,Cassava,141371
Brazil,2008,1761.0,17.88,312637.0,Maize,40800
Brazil,2008,1761.0,17.88,312637.0,Potatoes,253729
Brazil,2008,1761.0,17.88,312637.0,"Rice, paddy",42311
Brazil,2008,1761.0,17.88,312637.0,Sorghum,24105
Brazil,2008,1761.0,17.88,312637.0,Soybeans,28162
Brazil,2008,1761.0,17.88,312637.0,Sweet potatoes,120398
Brazil,2008,1761.0,17.88,312637.0,Wheat,25497
Brazil,2008,1761.0,17.88,312637.0,Yams,93753
Brazil,2008,1761.0,27.54,312637.0,Cassava,141371
Brazil,2008,1761.0,27.54,312637.0,Maize,40800
Brazil,2008,1761.0,27.54,312637.0,Potatoes,253729
Brazil,2008,1761.0,27.54,312637.0,"Rice, paddy",42311
Brazil,2008,1761.0,27.54,312637.0,Sorghum,24105
Brazil,2008,1761.0,27.54,312637.0,Soybeans,28162
Brazil,2008,1761.0,27.54,312637.0,Sweet potatoes,120398
Brazil,2008,1761.0,27.54,312637.0,Wheat,25497
Brazil,2008,1761.0,27.54,312637.0,Yams,93753
Brazil,2008,1761.0,20.22,312637.0,Cassava,141371
Brazil,2008,1761.0,20.22,312637.0,Maize,40800
Brazil,2008,1761.0,20.22,312637.0,Potatoes,253729
Brazil,2008,1761.0,20.22,312637.0,"Rice, paddy",42311
Brazil,2008,1761.0,20.22,312637.0,Sorghum,24105
Brazil,2008,1761.0,20.22,312637.0,Soybeans,28162
Brazil,2008,1761.0,20.22,312637.0,Sweet potatoes,120398
Brazil,2008,1761.0,20.22,312637.0,Wheat,25497
Brazil,2008,1761.0,20.22,312637.0,Yams,93753
Brazil,2008,1761.0,26.94,312637.0,Cassava,141371
Brazil,2008,1761.0,26.94,312637.0,Maize,40800
Brazil,2008,1761.0,26.94,312637.0,Potatoes,253729
Brazil,2008,1761.0,26.94,312637.0,"Rice, paddy",42311
Brazil,2008,1761.0,26.94,312637.0,Sorghum,24105
Brazil,2008,1761.0,26.94,312637.0,Soybeans,28162
Brazil,2008,1761.0,26.94,312637.0,Sweet potatoes,120398
Brazil,2008,1761.0,26.94,312637.0,Wheat,25497
Brazil,2008,1761.0,26.94,312637.0,Yams,93753
Brazil,2008,1761.0,18.8,312637.0,Cassava,141371
Brazil,2008,1761.0,18.8,312637.0,Maize,40800
Brazil,2008,1761.0,18.8,312637.0,Potatoes,253729
Brazil,2008,1761.0,18.8,312637.0,"Rice, paddy",42311
Brazil,2008,1761.0,18.8,312637.0,Sorghum,24105
Brazil,2008,1761.0,18.8,312637.0,Soybeans,28162
Brazil,2008,1761.0,18.8,312637.0,Sweet potatoes,120398
Brazil,2008,1761.0,18.8,312637.0,Wheat,25497
Brazil,2008,1761.0,18.8,312637.0,Yams,93753
Brazil,2008,1761.0,25.96,312637.0,Cassava,141371
Brazil,2008,1761.0,25.96,312637.0,Maize,40800
Brazil,2008,1761.0,25.96,312637.0,Potatoes,253729
Brazil,2008,1761.0,25.96,312637.0,"Rice, paddy",42311
